ID,Square_Feet,Bedrooms,Bathrooms,Location,Year_Built,Condition,Price
3062,4294,5.0,2,Suburban,1998,Good,893800.0
3063,2714,5.0,2,Urban,1976,New,827200.0
3064,3872,4.0,3,Rural,2021,Average,517640.0
3065,1806,5.0,2,Suburban,2006,Old,259720.0
3066,1206,1.0,3,Urban,1955,New,318800.0
3067,966,5.0,2,Suburban,1995,Average,186560.0
3068,1308,1.0,1,Urban,1974,New,358400.0
3069,2461,2.0,1,Urban,1958,Old,329150.0
3070,4464,3.0,1,Urban,2013,New,1364200.0
3071,4289,4.0,3,Suburban,1980,New,1041360.0
3072,1480,1.0,2,Suburban,1968,Old,142600.0
3073,3324,2.0,2,Suburban,2014,Good,651158.2655480244
3074,2920,3.0,1,Suburban,1966,Average,445200.0
3075,2163,3.0,1,Suburban,1983,Old,254560.0
3076,2131,3.0,3,Urban,1985,New,627987.0474142216
3077,3092,1.0,3,Urban,1962,Good,737000.0
3078,2338,2.0,2,Urban,2008,New,716400.0
3079,4208,5.0,3,Urban,1970,Good,1064000.0
3080,1360,2.0,3,Rural,2014,New,270800.0
3081,1899,2.0,3,Suburban,1955,Average,262388.5380534918
3082,2703,2.0,1,Urban,1960,Average,502600.0
3083,974,1.0,1,Urban,1971,New,268752.32004689204
3084,2956,1.0,2,Rural,1960,Old,223040.0
3085,3030,1.0,3,Urban,1986,New,897000.0
3086,4960,2.0,1,Suburban,1975,New,1167400.0
3087,4720,1.0,3,Urban,2006,Old,716000.0
3088,2297,3.0,2,Suburban,1975,Old,267640.0
3089,4654,1.0,3,Rural,1970,New,860817.4462758799
3090,3971,4.0,2,Suburban,2006,Good,827200.0
3091,2367,1.0,2,Suburban,1975,Average,350720.0
3092,1951,1.0,1,Suburban,1964,Good,346200.0
3093,1168,,3,Suburban,2012,Old,154160.0
3094,842,1.0,1,Urban,1984,Average,144400.0
3095,2707,4.0,3,Urban,1960,New,804100.0
3096,4290,5.0,3,Rural,2022,Average,578800.0
3097,3335,1.0,2,Urban,2017,New,1014500.0
3098,4973,3.0,2,Urban,1999,New,1507900.0
3099,3673,4.0,3,Suburban,1978,Old,450760.0
3100,2624,5.0,1,Rural,2013,Good,438600.0
3101,2093,1.0,2,Suburban,1990,Old,238160.0
3102,4186,5.0,2,Suburban,1975,Old,514320.0
3103,3772,3.0,3,Suburban,1977,Average,602520.0
3104,4722,4.0,3,Suburban,1997,Good,973400.0
3105,1792,4.0,2,Suburban,2015,Good,400400.0
3106,3186,5.0,1,Rural,1972,Good,481900.0
3107,3040,1.0,2,Suburban,1988,Good,593000.0
3108,2276,2.0,3,Urban,2018,Average,485200.0
3109,4207,4.0,2,Suburban,1970,Average,670120.0
3110,1189,2.0,3,Suburban,1998,Old,152680.0
3111,1799,4.0,2,Urban,1985,Old,281850.0
3112,2655,1.0,3,Urban,1986,Good,651750.0
3113,1458,1.0,3,Rural,1991,Old,124220.0
3114,3563,4.0,1,Urban,2011,Average,694114.7609409053
3115,4463,5.0,3,Suburban,1955,Old,532560.0
3116,2281,1.0,2,Urban,1957,New,638300.0
3117,4531,1.0,3,Urban,2018,Old,680210.3095609904
3118,1251,3.0,2,Suburban,1989,Average,206160.0
3119,3275,1.0,1,Urban,1959,Good,769750.0
3120,4022,3.0,2,Urban,1980,New,1203600.0
3121,2337,1.0,1,Urban,1979,New,672100.0
3122,3893,1.0,1,Rural,2000,New,692740.0
3123,1682,5.0,3,Suburban,1985,Old,228840.0
3124,4868,5.0,1,Suburban,2010,Old,626160.0
3125,3366,1.0,2,Suburban,1976,New,780840.0
3126,4077,4.0,1,Suburban,1984,New,984480.0
3127,1174,4.0,1,Suburban,2009,Good,265800.0
3128,4497,1.0,3,Suburban,1981,Good,882400.0
3129,3862,4.0,2,Suburban,1953,New,906880.0
3130,4050,1.0,1,Urban,1976,Good,980500.0
3131,912,5.0,3,Urban,1996,Average,220400.0
3132,3997,2.0,3,Suburban,1955,Old,446640.0
3133,3178,3.0,2,Urban,1975,Good,786500.0
3134,2724,4.0,3,Urban,1973,Average,549800.0
3135,939,4.0,1,Suburban,2020,Old,154680.0
3136,2224,5.0,3,Urban,1993,Good,591000.0
3137,3749,4.0,2,Suburban,1963,Old,439880.0
3138,3968,1.0,2,Urban,1962,Average,752600.0
3139,1316,1.0,3,Suburban,1975,Average,187560.0
3140,3416,2.0,1,Urban,1992,Old,506400.0
3141,1687,2.0,3,Rural,1992,New,307660.0
3142,3904,2.0,2,Urban,2015,Good,1027085.3276703318
3143,849,1.0,3,Suburban,1977,New,182760.0
3144,4751,2.0,3,Suburban,1950,Average,722160.0
3145,4360,2.0,1,Urban,1961,Old,617000.0
3146,818,1.0,3,Suburban,1999,Good,164600.0
3147,2273,5.0,1,Rural,2002,Good,374950.0
3148,4861,4.0,3,Urban,2009,New,1499300.0
3149,3406,3.0,3,Urban,2004,Good,877500.0
3150,1251,1.0,1,Urban,1984,Good,288750.0
3151,4565,1.0,1,Urban,2010,Good,1143250.0
3152,3238,3.0,2,Rural,1975,Average,380560.0
3153,2349,3.0,1,Urban,1980,New,696700.0
3154,4274,2.0,3,Suburban,2006,Average,701840.0
3155,927,3.0,2,Urban,1961,Old,117050.0
3156,3561,4.0,1,Urban,1954,Old,510150.0
3157,2215,4.0,1,Urban,1956,New,642500.0
3158,1001,4.0,2,Urban,1965,Old,142150.0
3159,3169,4.0,3,Suburban,2001,Average,540040.0
3160,1317,4.0,3,Urban,1970,Average,265400.0
3161,2141,2.0,2,Suburban,1976,Average,325560.0
3162,2788,1.0,3,Suburban,1972,Average,420080.0
3163,4345,3.0,1,Urban,2021,New,1336500.0
3164,4602,1.0,3,Urban,1974,Good,1126500.0
3165,4075,3.0,1,Urban,1960,Old,583250.0
3166,4454,2.0,3,Urban,2012,New,1360200.0
3167,3234,2.0,1,Urban,2006,Good,816500.0
3168,1007,5.0,2,Suburban,2003,New,281680.0
3169,3433,5.0,1,Rural,1959,Old,299970.0
3170,4917,2.0,3,Suburban,1999,New,1191080.0
3171,953,2.0,1,Urban,2022,Old,166950.0
3172,4166,,3,Urban,1950,New,1221800.0
3173,2318,2.0,3,Rural,2019,New,448240.0
3174,3400,1.0,1,Suburban,1979,Average,515000.0
3175,2995,3.0,3,Urban,2004,New,924500.0
3176,4354,2.0,2,Urban,1955,New,1268200.0
3177,3214,3.0,3,Urban,1973,Good,798500.0
3178,3649,3.0,2,Suburban,1954,Average,554840.0
3179,2542,4.0,2,Suburban,1956,Old,288040.0
3180,2106,5.0,3,Urban,1952,Average,415200.0
3181,4649,3.0,2,Urban,1962,New,1373700.0
3182,4968,3.0,2,Urban,2003,Old,765200.0
3183,4995,4.0,1,Urban,2012,New,1669036.6394037763
3184,3355,2.0,2,Suburban,1955,Average,498800.0
3185,3105,3.0,2,Suburban,1996,Average,509800.0
3186,1888,4.0,2,Urban,2004,New,597400.0
3187,3442,1.0,2,Suburban,1998,New,864663.1536954017
3188,1977,4.0,2,Urban,2006,New,626100.0
3189,3794,5.0,3,Suburban,1952,Good,752800.0
3190,1359,5.0,2,Suburban,1971,Average,225440.0
3191,3764,2.0,3,Urban,1984,Good,937000.0
3192,2071,2.0,3,Suburban,1977,Average,305197.9501211482
3193,2613,5.0,3,Urban,1991,Average,555600.0
3194,3715,5.0,1,Urban,1961,Old,550250.0
3195,1409,3.0,1,Urban,1950,Old,173350.0
3196,3261,5.0,3,Urban,1972,Average,666200.0
3197,4920,2.0,1,Suburban,1977,Old,569400.0
3198,1083,5.0,2,Urban,2018,Average,271600.0
3199,3728,2.0,3,Suburban,1985,Average,630925.2023054131
3200,1891,1.0,3,Rural,2003,New,345380.0
3201,1616,5.0,3,Urban,1996,Old,280400.0
3202,882,2.0,1,Urban,2005,Good,227500.0
3203,2720,4.0,1,Urban,1959,Good,661000.0
3204,4291,3.0,1,Urban,1954,Old,609650.0
3205,3944,2.0,2,Urban,1963,Average,758800.0
3206,2893,5.0,1,Suburban,1973,Good,583600.0
3207,975,5.0,3,Urban,2012,Old,200250.0
3208,3504,1.0,1,Suburban,1977,Good,669800.0
3209,1169,4.0,1,Urban,1970,New,342700.0
3210,2618,2.0,1,Urban,1969,Average,494600.0
3211,2901,4.0,1,Urban,2011,New,903300.0
3212,4290,1.0,3,Urban,2000,Good,1074500.0
3213,2579,3.0,1,Urban,1989,Average,516800.0
3214,2164,4.0,3,Suburban,2014,Average,392240.0
3215,4142,1.0,1,Suburban,1977,Average,631720.0
3216,4476,2.0,2,Urban,2003,Old,681400.0
3217,3226,3.0,2,Suburban,1951,Old,355120.0
3218,872,5.0,3,Urban,1963,Average,179400.0
3219,3762,1.0,3,Urban,1963,Average,717400.0
3220,1659,5.0,2,Suburban,1993,Average,295440.0
3221,4656,3.0,2,Rural,1989,New,844080.0
3222,4938,1.0,1,Suburban,1983,New,1160120.0
3223,3224,1.0,2,Urban,2014,Good,817000.0
3224,1864,3.0,3,Rural,1967,Average,212680.0
3225,3017,2.0,3,Suburban,1983,Average,477720.0
3226,4817,1.0,2,Suburban,1998,New,1151080.0
3227,3059,3.0,3,Rural,2004,Good,484850.0
3228,4551,4.0,1,Suburban,2011,Good,943200.0
3229,2886,5.0,1,Suburban,2019,Average,512760.0
3230,1168,1.0,2,Suburban,1973,Old,110160.0
3231,3604,4.0,3,Urban,1997,Good,930000.0
3232,950,1.0,2,Suburban,1988,Good,175000.0
3233,1934,2.0,3,Urban,1997,Average,395800.0
3234,3584,3.0,3,Rural,2019,Average,471080.0
3235,4964,1.0,3,Suburban,1958,Average,754240.0
3236,3146,3.0,1,Suburban,1978,New,745040.0
3237,3050,1.0,3,Urban,2017,Average,629000.0
3238,860,2.0,1,Suburban,2009,Old,114200.0
3239,3810,2.0,3,Urban,1975,Old,558500.0
3240,4701,4.0,2,Suburban,1987,Good,954200.0
3241,2137,2.0,1,Suburban,2011,New,525880.0
3242,1984,3.0,1,Urban,1975,Good,483000.0
3243,2351,2.0,1,Urban,1963,New,670300.0
3244,2429,,2,Suburban,1998,Average,383640.0
3245,2127,2.0,1,Urban,1992,Good,525750.0
3246,2326,3.0,2,Urban,1957,Old,322900.0
3247,2473,1.0,3,Urban,1989,New,732900.0
3248,2161,4.0,3,Urban,1974,Good,546250.0
3249,2373,4.0,2,Suburban,2012,Old,323760.0
3250,3486,4.0,1,Rural,1953,Old,288740.0
3251,3166,1.0,1,Suburban,1964,Average,462560.0
3252,4557,4.0,2,Urban,1965,New,1359100.0
3253,3234,2.0,3,Suburban,2003,Good,661800.0
3254,2793,1.0,2,Suburban,1960,Old,292160.0
3255,1669,1.0,1,Suburban,1977,New,369560.0
3256,1814,1.0,1,Urban,1956,Average,310800.0
3257,2711,5.0,1,Urban,1987,New,832300.0
3258,1402,3.0,1,Suburban,1973,New,321480.0
3259,4621,5.0,3,Urban,2017,Good,1214250.0
3260,1490,5.0,3,Suburban,1986,New,385600.0
3261,1293,5.0,3,Suburban,1984,Average,232880.0
3262,1289,3.0,1,Urban,1955,Old,160350.0
3263,3356,5.0,1,Suburban,1982,Good,685200.0
3264,1094,4.0,1,Urban,2003,Old,189100.0
3265,4827,1.0,2,Urban,1963,New,1408100.0
3266,3643,1.0,1,Urban,1968,Average,688600.0
3267,3712,2.0,3,Urban,1960,Old,528800.0
3268,2517,4.0,3,Urban,2020,Average,529563.4225604506
3269,3396,3.0,3,Urban,1994,New,1034800.0
3270,2673,1.0,2,Urban,2009,New,807900.0
3271,4058,5.0,3,Urban,2007,Old,657700.0
3272,3617,2.0,2,Suburban,1973,Good,703400.0
3273,1244,2.0,2,Urban,1960,Average,215800.0
3274,4441,1.0,2,Urban,2021,Average,906200.0
3275,1541,4.0,1,Urban,1993,Average,323200.0
3276,2841,2.0,1,Urban,2015,New,869300.0
3277,1479,1.0,3,Rural,1994,New,262220.0
3278,3267,4.0,3,Suburban,1981,Old,405040.0
3279,4497,1.0,2,Suburban,1966,Old,502640.0
3280,2158,1.0,1,Urban,2003,New,642400.0
3281,862,4.0,3,Suburban,1959,Good,163400.0
3282,3359,4.0,3,Rural,1955,Average,379667.77837011777
3283,4569,4.0,1,Urban,1969,Average,904800.0
3284,934,1.0,2,Suburban,1950,New,171160.0
3285,4444,2.0,3,Suburban,2013,Good,913800.0
3286,2935,3.0,3,Rural,1950,Good,412250.0
3287,4078,3.0,1,Urban,2010,Good,1041500.0
3288,1622,1.0,1,Suburban,1950,Good,266400.0
3289,3874,1.0,2,Urban,1995,Good,960500.0
3290,3781,2.0,2,Rural,2009,Old,356290.0
3291,920,4.0,3,Suburban,1992,New,244800.0
3292,2437,1.0,2,Suburban,1993,New,574880.0
3293,1724,5.0,3,Suburban,1987,New,442760.0
3294,1444,4.0,3,Suburban,1951,Average,214040.0
3295,2832,1.0,1,Suburban,1961,Good,519400.0
3296,3561,,3,Suburban,1972,Good,726200.0
3297,2868,2.0,1,Urban,1958,Average,533600.0
3298,1041,5.0,3,Urban,1957,Good,259250.0
3299,3468,,3,Urban,1999,Good,868000.0
3300,1602,3.0,3,Urban,2011,Good,433500.0
3301,4964,1.0,2,Rural,1972,Good,713600.0
3302,995,3.0,2,Urban,2008,Good,273750.0
3303,2987,2.0,1,Suburban,1959,Old,319440.0
3304,4315,2.0,3,Urban,1961,New,1267500.0
3305,3130,4.0,1,Urban,2011,Old,502500.0
3306,3159,4.0,1,Urban,1979,Good,790750.0
3307,4406,3.0,3,Urban,2017,New,1360800.0
3308,1076,3.0,2,Urban,1996,New,335800.0
3309,860,2.0,2,Suburban,1990,New,203400.0
3310,4190,5.0,1,Suburban,1956,New,993600.0
3311,2713,3.0,2,Suburban,2001,Average,452080.0
3312,4727,3.0,3,Suburban,1994,New,1150480.0
3313,3391,5.0,3,Rural,1987,Average,413945.6365959727
3314,1366,4.0,2,Suburban,1985,Average,230560.0
3315,4735,4.0,2,Urban,2007,New,1454500.0
3316,2371,3.0,1,Urban,1995,Good,599750.0
3317,2000,4.0,2,Urban,2016,Good,543000.0
3318,3654,4.0,1,Urban,2014,New,1132200.0
3319,3695,4.0,3,Suburban,1967,New,885800.0
3320,2036,2.0,3,Rural,1951,Average,207320.0
3321,936,1.0,3,Suburban,1953,Old,67320.0
3322,1829,3.0,2,Suburban,1991,Average,300640.0
3323,2956,3.0,2,Urban,1998,Good,754000.0
3324,3394,2.0,2,Urban,1998,Old,514100.0
3325,1461,1.0,1,Suburban,1956,Old,123320.0
3326,3272,1.0,1,Urban,1958,Old,440800.0
3327,3477,2.0,1,Suburban,2020,Average,578320.0
3328,3108,5.0,3,Urban,1976,Average,639600.0
3329,886,5.0,1,Suburban,1970,New,214640.0
3330,3312,1.0,2,Suburban,1984,Average,510920.0
3331,3742,5.0,2,Suburban,1985,Average,620720.0
3332,3573,5.0,3,Suburban,2016,Old,486760.0
3333,3304,5.0,2,Urban,1992,Old,524600.0
3334,4110,1.0,2,Urban,1957,Average,813100.6679127291
3335,2500,5.0,2,Urban,1985,Good,647000.0
3336,4470,3.0,1,Urban,1997,Old,679500.0
3337,3500,1.0,1,Urban,1995,New,1037000.0
3338,4429,2.0,2,Suburban,1981,Good,873800.0
3339,2447,5.0,2,Urban,1956,Old,360050.0
3340,4118,4.0,2,Rural,1961,New,729240.0
3341,4487,1.0,2,Rural,2004,Old,404830.0
3342,1396,2.0,1,Suburban,1972,New,309040.0
3343,1284,3.0,3,Rural,2001,Old,137207.33327493636
3344,1445,2.0,2,Suburban,1962,Old,142400.0
3345,3889,5.0,1,Suburban,2020,Average,674240.0
3346,1520,4.0,2,Suburban,2002,Good,333000.0
3347,1298,5.0,3,Suburban,2012,Good,313600.0
3348,2473,2.0,1,Urban,2020,Average,516600.0
3349,3867,1.0,1,Urban,2000,Old,572050.0
3350,914,4.0,3,Suburban,2007,Good,221800.0
3351,3779,4.0,3,Urban,1976,New,1141700.0
3352,2536,2.0,1,Rural,1956,New,414480.0
3353,4411,5.0,3,Suburban,1999,Old,570320.0
3354,3053,2.0,2,Urban,1973,Old,437950.0
3355,3094,4.0,3,Urban,1974,New,934200.0
3356,4430,2.0,3,Urban,1993,Old,669500.0
3357,946,4.0,1,Urban,1985,Average,196200.0
3358,4782,5.0,3,Urban,2006,Good,1243500.0
3359,4253,1.0,1,Rural,1986,New,743540.0
3360,3210,1.0,2,Urban,2001,Average,640000.0
3361,936,2.0,3,Suburban,2012,New,248640.0
3362,4160,4.0,3,Urban,1956,New,1236000.0
3363,3805,1.0,1,Rural,2009,Old,343450.0
3364,4352,4.0,1,Suburban,1986,Good,878400.0
3365,818,5.0,3,Suburban,1970,Average,142880.0
3366,3042,2.0,1,Suburban,1995,New,727080.0
3367,1248,4.0,3,Suburban,1970,New,301520.0
3368,2748,2.0,2,Urban,2021,Old,440705.71368304285
3369,1745,4.0,3,Urban,2001,Average,386070.07315337565
3370,2720,4.0,2,Urban,1978,Old,413000.0
3371,3777,5.0,2,Urban,2018,Old,621550.0
3372,4988,2.0,1,Urban,1988,Average,987600.0
3373,4815,3.0,1,Suburban,1976,Good,951000.0
3374,1038,4.0,1,Urban,1959,Old,136700.0
3375,1004,4.0,1,Urban,1985,New,308200.0
3376,3407,1.0,3,Rural,1965,Good,478050.0
3377,4188,2.0,2,Rural,1985,New,745840.0
3378,3772,3.0,3,Rural,1983,Good,616628.8011833057
3379,3487,5.0,2,Suburban,1986,New,859880.0
3380,4966,3.0,2,Urban,2021,Old,782900.0
3381,2148,5.0,2,Suburban,2017,Old,330471.39074799686
3382,1616,3.0,3,Urban,2008,Old,272400.0
3383,1620,3.0,1,Urban,1978,Average,314000.0
3384,992,2.0,3,Urban,1980,Old,140800.0
3385,2576,1.0,2,Suburban,2015,Good,527200.0
3386,4445,3.0,3,Urban,1952,Old,640750.0
3387,1050,4.0,2,Suburban,2018,Average,213000.0
3388,2588,4.0,1,Urban,1971,New,769400.0
3389,4500,4.0,1,Urban,2022,Average,944000.0
3390,3263,1.0,3,Urban,2002,Good,819750.0
3391,1967,3.0,1,Urban,1997,Good,500750.0
3392,4693,5.0,2,Rural,2022,Average,622160.0
3393,1896,5.0,2,Rural,1996,New,374280.0
3394,3479,2.0,1,Urban,1991,Old,514850.0
3395,2647,,1,Rural,1953,Good,342050.0
3396,4704,3.0,1,Suburban,1991,Old,567480.0
3397,1304,4.0,3,Urban,1992,New,415200.0
3398,2421,1.0,3,Suburban,1991,Good,477200.0
3399,3272,1.0,2,Rural,1952,New,537960.0
3400,3346,3.0,3,Urban,2008,New,1033800.0
3401,2187,2.0,3,Urban,1960,Average,409400.0
3402,3794,2.0,2,Urban,1984,New,1129200.0
3403,4616,2.0,2,Urban,1999,Good,1160000.0
3404,1517,4.0,1,Urban,2012,Average,337400.0
3405,4284,4.0,1,Suburban,2019,Good,897800.0
3406,1458,3.0,3,Suburban,1955,Average,210280.0
3407,4808,2.0,2,Urban,1981,Average,855439.3983666695
3408,4564,3.0,3,Urban,1960,New,1351200.0
3409,3789,2.0,3,Suburban,1992,New,913360.0
3410,2904,1.0,2,Urban,1988,Old,420600.0
3411,2055,5.0,2,Suburban,1962,Good,410000.0
3412,3282,5.0,2,Rural,1962,Good,505853.41095905536
3413,1183,,2,Rural,1988,Old,101470.0
3414,3407,3.0,3,Suburban,1995,New,834680.0
3415,993,4.0,3,Urban,1983,Good,263250.0
3416,4607,2.0,3,Urban,2016,Good,1179750.0
3417,4519,2.0,2,Suburban,1981,New,1072560.0
3418,3381,,1,Rural,2017,Average,444720.0
3419,3365,2.0,3,Urban,2014,New,1035500.0
3420,3563,1.0,1,Urban,2022,Old,548450.0
3421,3598,4.0,1,Suburban,1956,Good,697600.0
3422,3139,1.0,1,Urban,1952,Average,571800.0
3423,4206,5.0,2,Urban,2021,Old,688900.0
3424,1531,4.0,2,Rural,2018,New,320580.0
3425,3672,4.0,3,Urban,1998,Average,764400.0
3426,3920,3.0,3,Urban,2007,Good,1009000.0
3427,4977,3.0,2,Suburban,1977,Average,790320.0
3428,3404,4.0,2,Suburban,1976,Good,683800.0
3429,3182,5.0,1,Urban,1971,New,957600.0
3430,1331,2.0,2,Urban,2020,Average,293200.0
3431,1434,3.0,2,Suburban,1962,Average,208440.0
3432,2569,5.0,2,Suburban,1971,Average,419040.0
3433,4604,5.0,2,Urban,1954,Good,1142000.0
3434,3170,3.0,1,Urban,1971,New,934000.0
3435,802,2.0,3,Suburban,2002,New,206480.0
3436,1005,3.0,1,Suburban,1988,Good,201000.0
3437,4935,5.0,2,Suburban,1986,Average,812600.0
3438,3421,1.0,2,Suburban,1980,Good,661200.0
3439,3690,3.0,3,Suburban,2011,Good,771000.0
3440,3993,5.0,3,Urban,1955,Old,595950.0
3441,3466,3.0,3,Suburban,1983,New,836840.0
3442,4106,5.0,1,Suburban,2001,Good,854200.0
3443,1697,2.0,3,Suburban,1979,Average,262520.0
3444,1885,5.0,2,Urban,1962,Good,470250.0
3445,2079,4.0,2,Suburban,2007,Good,449800.0
3446,1470,1.0,2,Suburban,2002,Good,293000.0
3447,2305,5.0,1,Urban,1969,Average,462000.0
3448,4375,3.0,3,Suburban,1955,Old,502000.0
3449,2755,3.0,3,Suburban,2004,Good,577000.0
3450,1049,5.0,3,Suburban,1980,New,273760.0
3451,2692,4.0,3,Urban,2008,Good,713000.0
3452,4239,5.0,2,Urban,1968,Old,640850.0
3453,2653,2.0,1,Suburban,2019,Good,551600.0
3454,3654,,3,Suburban,1977,New,885960.0
3455,2303,5.0,2,Suburban,1962,Old,275360.0
3456,4185,1.0,2,Suburban,2001,New,1002400.0
3457,4371,4.0,1,Urban,2010,New,1343300.0
3458,4592,,3,Suburban,1990,New,1134080.0
3459,4226,1.0,1,Rural,1994,Old,366340.0
3460,843,5.0,3,Suburban,1956,Old,99160.0
3461,4412,,1,Rural,1963,New,815482.25169989
3462,3418,3.0,3,Suburban,1985,New,827320.0
3463,3963,5.0,3,Suburban,1957,Average,633080.0
3464,2088,4.0,1,Urban,1961,Old,296200.0
3465,3742,,3,Urban,1989,Good,966500.0
3466,1019,5.0,1,Urban,2011,Old,182158.61112931266
3467,2725,5.0,1,Urban,1963,Average,540000.0
3468,3772,5.0,3,Urban,1998,Average,794400.0
3469,4313,4.0,3,Suburban,2000,New,1067120.0
3470,3248,4.0,1,Rural,2011,Old,325320.0
3471,4271,5.0,2,Suburban,1954,Good,845200.0
3472,3574,3.0,1,Urban,2016,Old,564100.0
3473,1790,5.0,2,Rural,1950,Average,201800.0
3474,3746,4.0,2,Suburban,1998,Good,774200.0
3475,2612,2.0,1,Suburban,1966,Good,490400.0
3476,1603,5.0,1,Suburban,2022,New,438720.0
3477,1289,5.0,1,Rural,1984,Old,132010.0
3478,4356,5.0,2,Suburban,2016,Old,575720.0
3479,2293,,1,Suburban,1962,Old,269160.0
3480,4445,1.0,1,Suburban,1986,Good,867000.0
3481,3691,5.0,3,Urban,1987,Average,767200.0
3482,2505,4.0,3,Suburban,1955,Average,387800.0
3483,4316,4.0,3,Urban,2012,New,1338800.0
3484,4140,1.0,1,Urban,1998,Average,818000.0
3485,853,5.0,1,Suburban,1958,Old,92360.0
3486,3375,3.0,1,Urban,1985,New,1009500.0
3487,4391,5.0,2,Suburban,1972,Average,711560.0
3488,1415,4.0,2,Suburban,2006,Average,259400.0
3489,1754,2.0,3,Suburban,1999,New,431960.0
3490,3233,2.0,2,Urban,2008,Good,823250.0
3491,2429,3.0,2,Suburban,1956,New,555960.0
3492,3581,5.0,2,Rural,1996,Good,570150.0
3493,1449,1.0,3,Suburban,2005,Old,180880.0
3494,3147,,3,Suburban,1957,Good,628400.0
3495,4078,3.0,2,Urban,1985,New,1225400.0
3496,3440,3.0,1,Rural,1991,Old,312600.0
3497,4601,3.0,3,Suburban,1988,New,1114240.0
3498,3361,2.0,2,Urban,2014,New,1029300.0
3499,4049,5.0,1,Urban,1993,Good,1037250.0
3500,1170,5.0,1,Suburban,1995,Good,261000.0
3501,1657,1.0,3,Urban,1962,Good,378250.0
3502,1183,3.0,1,Suburban,1986,Old,139960.0
3503,4677,3.0,3,Urban,1963,Good,1154250.0
3504,3352,4.0,2,Suburban,1962,Old,391240.0
3505,3525,,3,Suburban,1961,New,839000.0
3506,4834,2.0,1,Suburban,2004,New,1166160.0
3507,4093,5.0,3,Suburban,1977,Good,837600.0
3508,4788,1.0,3,Suburban,1971,Average,739080.0
3509,1722,1.0,2,Rural,1968,New,274960.0
3510,3715,3.0,1,Suburban,1979,Average,585400.0
3511,3750,1.0,3,Suburban,2003,Average,605000.0
3512,3846,3.0,2,Urban,1964,Average,750200.0
3513,1774,5.0,2,Suburban,1979,Good,370800.0
3514,2030,1.0,2,Urban,1978,Old,279500.0
3515,3235,3.0,2,Rural,1981,New,580300.0
3516,2614,5.0,2,Urban,1979,Average,538800.0
3517,3734,5.0,3,Urban,1965,Old,567100.0
3518,2163,3.0,3,Urban,1985,Good,594746.9298853073
3519,4740,3.0,1,Urban,1997,New,1431000.0
3520,1003,2.0,3,Urban,1977,Old,125933.5022275832
3521,960,5.0,1,Suburban,2011,Good,235000.0
3522,1568,3.0,1,Rural,2005,New,308877.3064004119
3523,4548,5.0,1,Urban,2005,New,1422199.0224830061
3524,3381,1.0,3,Urban,1966,Good,813250.0
3525,1893,4.0,2,Suburban,2011,Average,340880.0
3526,1407,4.0,1,Urban,1970,New,414100.0
3527,2340,3.0,2,Suburban,1986,New,564600.0
3528,3675,3.0,1,Urban,1983,Average,730000.0
3529,3991,5.0,3,Suburban,1978,Old,498920.0
3530,2637,3.0,1,Urban,2017,New,820100.0
3531,1489,5.0,3,Urban,2009,Old,287748.25352318876
3532,4559,3.0,2,Suburban,1960,Average,706440.0
3533,3749,5.0,3,Urban,2009,New,1175700.0
3534,2903,3.0,2,Rural,1983,Average,348360.0
3535,1165,2.0,3,Suburban,1982,New,273600.0
3536,4375,5.0,1,Suburban,1959,New,1041000.0
3537,4999,,1,Rural,2009,New,910820.0
3538,4972,2.0,3,Urban,1975,Average,981400.0
3539,3178,2.0,2,Suburban,1974,New,743720.0
3540,2005,2.0,2,Urban,1951,Old,258750.0
3541,4639,1.0,2,Suburban,1952,Good,876800.0
3542,3535,4.0,3,Suburban,1981,Good,720000.0
3543,4147,1.0,3,Urban,1950,Good,988750.0
3544,2475,3.0,3,Urban,1973,Old,366250.0
3545,1098,3.0,3,Suburban,1999,New,284520.0
3546,1756,4.0,2,Suburban,1992,Average,299960.0
3547,1914,,2,Rural,1993,Average,249680.0
3548,3305,4.0,3,Suburban,1982,New,807200.0
3549,2274,2.0,3,Urban,1987,Old,340100.0
3550,4526,1.0,2,Suburban,2001,Good,903200.0
3551,4271,3.0,2,Suburban,1984,Old,513520.0
3552,3628,1.0,1,Urban,1966,Old,502200.0
3553,3650,1.0,3,Urban,2007,Average,739000.0
3554,3306,1.0,1,Suburban,1997,New,782440.0
3555,4570,4.0,2,Suburban,1992,Average,750200.0
3556,3764,4.0,2,Urban,1997,Good,965000.0
3557,1749,3.0,3,Rural,1993,Good,277350.0
3558,3650,3.0,1,Suburban,1982,Average,578000.0
3559,965,3.0,2,Rural,1951,New,141700.0
3560,4286,1.0,1,Urban,1959,New,1236800.0
3561,3309,4.0,1,Suburban,1977,Old,396080.0
3562,1719,2.0,1,Urban,1996,Old,255850.0
3563,913,1.0,1,Suburban,1957,Average,95080.0
3564,4304,5.0,1,Urban,1972,Good,1080000.0
3565,1791,1.0,3,Suburban,1997,New,428840.0
3566,4639,4.0,3,Urban,2012,Average,971800.0
3567,2058,5.0,1,Suburban,1986,Average,347280.0
3568,4226,1.0,3,Urban,1961,Good,926870.163787178
3569,1314,4.0,2,Urban,2014,Old,238100.0
3570,3996,4.0,1,Urban,1964,Good,985000.0
3571,3384,2.0,3,Urban,1959,Old,478600.0
3572,867,1.0,3,Suburban,1991,Old,97040.0
